,baseMean,log2FoldChange,sigAdj,hgncSymbol,appCount,tissList
ENSG00000264370,0.629489728118839,-3.136407439925595,1.841664693964742,MIR3125,4,"['Cornea', 'Colon', 'Skin', 'Tonsil']"
ENSG00000205038,593.292646448671,-2.7150934025922475,1.8405156772273825,PKHD1L1,4,"['Cornea', 'Lymph.node', 'Foreskin', 'Intestine']"
ENSG00000236330,288.841486275429,-1.5538590471282776,1.8070738990596764,RPL5P9,4,"['Cornea', 'Heart', 'Liver', 'Lung']"
ENSG00000011052,5.45994969577491,-2.6354550913669277,1.7889491829257174,NME1-NME2,4,"['Cornea', 'Heart', 'Colon', 'Tonsil']"
ENSG00000228981,1601.97050782825,-1.1510292885698477,1.771629995159229,RPS2P20,4,"['Heart', 'Liver', 'Umbilical.vein', 'Lung']"
ENSG00000224855,2.44816436786114,-2.1135153906523625,1.659190631827935,OPA1-AS1,4,"['Cornea', 'Umbilical.vein', 'Colon', 'Vessel']"
ENSG00000136872,3649.81385649461,-8.404470527018221,19.843445765551305,ALDOB,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000064309,306.962500487951,-4.560039148226223,19.756201902277226,CDON,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000088836,915.618278851819,-4.017646344824059,18.522794293709257,SLC4A11,3,"['Cornea', 'Foreskin', 'Intestine']"
ENSG00000122591,7771.76603653047,-3.1834067026125736,18.42808195077445,FAM126A,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000174827,308.28468380559,-5.11888426556236,18.349987349607613,PDZK1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000125618,280.94480226431,-4.40543123512803,18.21725605659098,PAX8,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000113790,218.869186335616,-2.9314196777900636,16.170586627289644,EHHADH,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000218739,1383.09210397009,-2.65716910801563,14.819916103511643,CEBPZOS,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000204444,56.3071870630463,-3.76591488418708,14.710911508806783,APOM,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000170421,887.345899559149,-3.270777637270593,13.883284926127116,KRT8,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000074410,1715.0546090318,-4.9661815513953735,13.634042439133514,CA12,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000158104,149.550000830115,-6.10557190082525,13.45279789976255,HPD,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000211445,4586.67683507628,-4.548475571872187,13.114026084349282,GPX3,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000178826,24.8219192589026,-5.329482934583573,13.078200911735967,TMEM139,3,"['Cornea', 'Heart', 'Kidney']"
ENSG00000116761,110.227425553393,-3.2078602144057133,13.05597782817089,CTH,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000155090,1847.8173865162,-3.0286087986340102,12.956336756804559,KLF10,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000115255,81.5603713977089,-3.6871228720169094,12.953031440739927,REEP6,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000117519,6673.90729952179,-2.355687624167057,12.880691690921557,CNN3,3,"['Cornea', 'Lymph.node', 'Intestine']"
ENSG00000056736,99.0502332514017,-3.212391671502296,12.520992757200075,IL17RB,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000113924,92.0233969738569,-5.873529361282784,12.514091558616391,HGD,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000130829,52.6466822838535,-6.378748616990651,12.355861356437691,DUSP9,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000137731,148.425905018881,-5.9609530961789465,12.003497758066379,FXYD2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000189120,155.627381774124,-4.97518981188466,11.960392253807484,SP6,3,"['Lymph.node', 'Foreskin', 'Skin']"
ENSG00000232677,182.217041614072,-3.1245314144002,11.912152897547054,LINC00665,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000021826,268.991930609815,-4.5000311405207905,11.761018207513372,CPS1,3,"['Cornea', 'Liver', 'Skin']"
ENSG00000131187,55.9553434513569,-3.4512782172248766,11.678778295483731,F12,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000138131,610.264752025604,-3.73398752100626,11.666223512213215,LOXL4,3,"['Lymph.node', 'Vessel', 'Skin']"
ENSG00000176658,2056.08831871741,-2.0285000968641533,11.591657821504034,MYO1D,3,"['Cornea', 'Vessel', 'Skin']"
ENSG00000196177,443.630193327079,-2.5730736863548764,11.576361369675771,ACADSB,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000077782,2393.27105668192,-1.8016753951053268,11.575010052820458,FGFR1,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000117640,616.185765794887,-1.9852150033862035,11.55904154621888,MTFR1L,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000171812,397.866633835359,-5.024201100281717,11.263937648928389,COL8A2,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000275896,351.462650496087,-6.145265071909653,11.116264615002423,PRSS2,3,"['Liver', 'Vessel', 'Skin']"
ENSG00000125144,507.712650325396,-6.287446564306262,10.833707210164384,MT1G,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000204790,89.3397210732595,-2.5517849286047536,10.824085947947303,LOC728877,3,"['Cornea', 'Heart', 'Liver']"
ENSG00000164093,235.01189079286,-4.973960438534746,10.76233144058704,PITX2,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000173040,226.200467761952,-2.247317858244737,10.620889265249135,EVC2,3,"['Cornea', 'Vessel', 'Skin']"
ENSG00000162391,27.8582979506163,-4.883182475397117,10.601568457980749,FAM151A,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000111012,81.2325934423604,-3.1211344216541335,10.262683778763916,CYP27B1,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000163735,332.562069776808,-6.395850279552516,10.171631998380404,CXCL5,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000205795,104.694868816358,-5.298721654787433,10.126529641965186,CYS1,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000160282,63.7135968909091,-5.032265190213853,9.94615918785944,FTCD,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000121410,9.19784164252138,-3.541077762091787,9.714805819442,A1BG,3,"['Cornea', 'Liver', 'Skin']"
ENSG00000115414,211603.968922686,-2.3578219947940267,9.598616735660263,FN1,3,"['Vessel', 'Lung', 'Skin']"
ENSG00000268350,645.809880755595,-2.04199199671296,9.578619104263446,FAM156A,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000106327,69.0642527479776,-4.52437107616787,9.52393513460128,TFR2,3,"['Cornea', 'Liver', 'Lymph.node']"
ENSG00000179304,639.363362629149,-2.0445358522585133,9.511055435949965,FAM156B,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000198336,63.5033619550412,-3.7630462547683137,9.487468721532581,MYL4,3,"['Cornea', 'Heart', 'Liver']"
ENSG00000241935,51.4959410845043,-4.042725696250213,9.452596574079367,HOGA1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000023839,68.6230068844792,-3.3426996125585937,9.369156470109468,ABCC2,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000259511,16.7828623523327,-2.5870063938669996,9.28641890462673,UBE2Q2L,3,"['Cornea', 'Colon', 'Skin']"
ENSG00000153086,71.1551780870448,-5.335070518689584,9.286281960748626,ACMSD,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000165140,272.261121233909,-5.016420684259857,9.283012495431668,FBP1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000188488,149.249414319848,-4.67538434334225,9.270490108979608,SERPINA5,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000122194,190.189271674177,-6.016835331661247,9.262914101878154,PLG,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000204385,58.556977215939,-4.26642329390537,9.25520083241763,SLC44A4,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000279968,27.3435090736602,-2.70498419848135,9.251116534702511,CCDC28A-AS1,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000235805,12.3810290363543,-3.627889983659093,9.24616973822013,SOCS5P3,3,"['Cornea', 'Heart', 'Skin']"
ENSG00000073578,541.052548952307,-1.8456127513192933,9.24340133242332,SDHA,3,"['Cornea', 'Foreskin', 'Kidney']"
ENSG00000070159,155.296259525887,-5.87753429511791,9.177386603729387,PTPN3,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000119280,936.793450255406,-2.5121415603262434,9.10146477870182,C1orf198,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000165695,10.6971802708081,-4.310637660735536,9.071190646963215,AK8,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000171223,6129.44847266389,-5.3954739893559305,9.054908764182438,JUNB,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000115221,56.9967135675851,-5.363216768239783,8.995928225845317,ITGB6,3,"['Cornea', 'Lung', 'Kidney']"
ENSG00000140104,122.588587576809,-1.9225329620039968,8.987805543480075,CLBA1,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000185022,1651.59726412916,-2.725962550025813,8.910514386565737,MAFF,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000142748,296.184023871477,-5.05867217974873,8.907691842001885,FCN3,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000132793,202.333844869251,-2.91955761780689,8.846916468032555,LPIN3,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000167588,121.844963464663,-4.196592655157814,8.824502069134004,GPD1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000174353,428.402818460292,-1.7837899350283066,8.782735907459651,TRIM74,3,"['Cornea', 'Foreskin', 'Intestine']"
ENSG00000096093,431.466273839747,-2.0713850007388,8.771728292994096,EFHC1,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000100079,35.663293341071,-3.3350883434481466,8.700509198936368,LGALS2,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000246090,52.325964608803,-3.5457326958124895,8.696580904792317,LOC100507053,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000125347,1015.11052842901,-3.550481552427294,8.655970684213818,IRF1,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000135253,59.5067800940253,-4.601893827694544,8.639444171170643,KCP,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000145708,272.29166483134,-7.681379155484334,8.629124928414894,CRHBP,3,"['Liver', 'Lymph.node', 'Kidney']"
ENSG00000116771,118.592900463386,-2.9258161365059236,8.613455518064091,AGMAT,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000189337,204.793114413885,-3.3296200399110236,8.420558616986696,KAZN,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000237489,43.0900097398857,-2.784542735434947,8.346756655311978,C10orf143,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000115009,683.034726801659,-9.445957618310008,8.333566068711075,CCL20,3,"['Lymph.node', 'Foreskin', 'Peripheral.blood']"
ENSG00000180758,103.158751004518,-2.2923401413624434,8.3150545443071,GPR157,3,"['Cornea', 'Foreskin', 'Intestine']"
ENSG00000259479,256.35911315456,-2.3545044192362865,8.288760961575544,SORD2P,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000101115,49.6132738636397,-5.204298181913518,8.250954932627245,SALL4,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000158089,74.9255891635393,-7.384822689558977,8.225637600375036,GALNT14,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000035664,142.906744324937,-3.55179187093325,8.212176968665458,DAPK2,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000184908,110.077423080938,-6.31363320186701,8.155699131441638,CLCNKB,3,"['Cornea', 'Peripheral.blood', 'Kidney']"
ENSG00000134339,27.7945593443447,-12.578361906821725,8.082570257084532,SAA2,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000102096,212.716297575528,-2.66270798609651,8.023628351336063,PIM2,3,"['Cornea', 'Liver', 'Lymph.node']"
ENSG00000176438,752.094785071292,-1.5361931281072934,8.010492457404569,SYNE3,3,"['Cornea', 'Vessel', 'Skin']"
ENSG00000156966,153.853476642429,-5.75740733200212,7.997425699448648,B3GNT7,3,"['Cornea', 'Lymph.node', 'Intestine']"
ENSG00000106686,65.6158512581372,-3.3200677578984266,7.943014745058694,SPATA6L,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000100083,915.022646818788,-2.1698010764019866,7.936482385072487,GGA1,3,"['Lymph.node', 'Foreskin', 'Skin']"
ENSG00000187017,53.0863963436809,-3.7919285258531734,7.936433575896729,ESPN,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000111816,57.7411403667879,-4.429816285861716,7.933785742763139,FRK,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000198939,28.2714586994244,-3.419122600915277,7.902443295231687,ZFP2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000186594,813.823232930854,-1.9116448902685004,7.8878987859271446,MIR22HG,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000130045,17.6063082087343,-5.2167227900353526,7.86672524047711,NXNL2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000181035,174.813647329463,-2.0839352405351232,7.836542760711954,SLC25A42,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000123453,38.4082374656186,-4.134270470057917,7.8011707573648605,SARDH,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000173926,836.205119857981,-2.45473234626659,7.771145260503741,MARCHF3,3,"['Cornea', 'Foreskin', 'Intestine']"
ENSG00000112715,1061.39536880777,-2.7702320318752065,7.767500293145194,VEGFA,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000138823,39.651528347633,-6.0544345878212935,7.745923121421963,MTTP,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000183044,198.08239720101,-3.167171791135413,7.657600752853649,ABAT,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000288611,34.0663523330151,-5.320040379741207,7.653576253569256,NPBWR1,3,"['Cornea', 'Peripheral.blood', 'Intestine']"
ENSG00000227344,69.9221114506923,-2.48825571924325,7.617168792942483,HAUS6P1,3,"['Cornea', 'Heart', 'Liver']"
ENSG00000167077,66.7485983987273,-3.008104461374774,7.616849958730753,MEI1,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000124006,447.796523654554,-2.6030709938373433,7.6161025768918025,OBSL1,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000139055,36.6397628049502,-3.4993314152102606,7.602426973145602,ERP27,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000269439,56.6249242379047,-2.5376391746346334,7.586021814440987,PGLS-DT,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000184986,57.2869882412924,-2.5660869547058236,7.5803720146485665,TMEM121,3,"['Cornea', 'Umbilical.vein', 'Vessel']"
ENSG00000160888,2466.16003121555,-3.6932663642129167,7.574234597547196,IER2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000136881,16.2054969352967,-7.044522567270704,7.533340800233689,BAAT,3,"['Cornea', 'Liver', 'Peripheral.blood']"
ENSG00000076716,183.292297749524,-9.09763165676438,7.508955428108443,GPC4,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000138030,156.983443166406,-2.944607101236617,7.487800413572408,KHK,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000135919,1852.2024367089,-2.7672847920116634,7.464687603763767,SERPINE2,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000165807,16.5274846074527,-3.263243672455486,7.46448978364382,PPP1R36,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000166816,57.4651544256783,-3.8302934345852933,7.440338966537883,LDHD,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000266402,138.82252600917,-3.1306287932470163,7.418062049622914,SNHG25,3,"['Umbilical.vein', 'Vessel', 'Foreskin']"
ENSG00000249915,143.6021358369,-1.6862493259090268,7.4165891754110485,PDCD6,3,"['Cornea', 'Foreskin', 'Skin']"
ENSG00000266365,32.0855913098111,-3.0781308605337503,7.4022533179766485,LOC100996361,3,"['Cornea', 'Heart', 'Liver']"
ENSG00000199753,20991.778201331,-7.537000603814583,7.394181385763161,SNORD104,3,"['Colon', 'Foreskin', 'Tonsil']"
ENSG00000167646,15.5394482189592,-3.6850124290505994,7.388793368017697,DNAAF3,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000055163,597.360041191925,-2.3612318689702865,7.385726657556336,CYFIP2,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000091262,84.3157706738098,-3.6714262913165765,7.3839407770496175,ABCC6,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000250221,17.5376902001697,-4.71712700058593,7.349017028462602,KRT8P32,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000082196,39.5311540147673,-3.5656242334360897,7.3316126001376425,C1QTNF3,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000167483,35.4318304849485,-3.75926487888653,7.245694522377165,NIBAN3,3,"['Cornea', 'Liver', 'Lymph.node']"
ENSG00000166840,78.3962391132418,-5.524414562089366,7.2367910226204515,GLYATL1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000224011,85.8558575186796,-3.3191236132340634,7.222870662191338,RPL36AP46,3,"['Cornea', 'Heart', 'Liver']"
ENSG00000013016,469.566119672921,-2.5392385317007267,7.207506856709048,EHD3,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000168936,582.81999954299,-1.5970130651902166,7.207459852403555,TMEM129,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000173947,37.6661253777476,-4.005569583437647,7.19757498559203,PIFO,3,"['Cornea', 'Lung', 'Kidney']"
ENSG00000151240,394.904856030505,-2.225511713942973,7.177739688276669,DIP2C,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000086289,111.109617158557,-4.777646015689833,7.136161511102979,EPDR1,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000211452,25.0611285512804,-4.49082015331933,7.120200305036124,DIO1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000258951,8.8483736431658,-3.2999713849544867,7.108911618092878,KRT18P7,3,"['Cornea', 'Heart', 'Skin']"
ENSG00000152154,213.984862867143,-3.4711113493176633,7.086725036087947,TMEM178A,3,"['Cornea', 'Heart', 'Kidney']"
ENSG00000132437,95.2623974043945,-5.17407238273394,7.039122262596145,DDC,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000163554,169.569812492726,-4.2527356611747,7.009820346917961,SPTA1,3,"['Cornea', 'Liver', 'Skin']"
ENSG00000076258,39.225215325739,-3.030823142590337,6.9913775347466185,FMO4,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000162804,763.091093951247,-1.9554925076903433,6.964872477611664,SNED1,3,"['Cornea', 'Vessel', 'Skin']"
ENSG00000259116,10.7617313399572,-3.001660708147053,6.9572785220862166,HSPA2-AS1,3,"['Cornea', 'Heart', 'Skin']"
ENSG00000072133,74.2052511843908,-2.9945245932550097,6.951748370556946,RPS6KA6,3,"['Cornea', 'Lung', 'Kidney']"
ENSG00000198046,96.7128255744652,-2.81148001206673,6.929259859919951,ZNF667,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000058056,400.215934100338,-1.6491722784422065,6.929021838805903,USP13,3,"['Cornea', 'Foreskin', 'Intestine']"
ENSG00000108602,86.6387017584817,-4.5112171126473735,6.917236448891032,ALDH3A1,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000140675,18.8975230070009,-4.943284001921813,6.899892109233632,SLC5A2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000103888,600.845168994188,-4.871308089906184,6.899781672538036,CEMIP,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000140057,35.0008775316473,-3.2937731399966537,6.848108994414138,AK7,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000258947,69.2572932047502,-2.2029774001988534,6.841231298377919,TUBB3,3,"['Cornea', 'Foreskin', 'Skin']"
ENSG00000196466,100.043087429508,-2.233780796790743,6.794329376573272,ZNF799,3,"['Cornea', 'Heart', 'Lymph.node']"
ENSG00000257150,43.7313394729995,-3.28682065965504,6.748682640151434,PGAM1P5,3,"['Cornea', 'Colon', 'Intestine']"
ENSG00000166147,8364.50590516896,-1.7766260526785767,6.7307940479911155,FBN1,3,"['Vessel', 'Lung', 'Skin']"
ENSG00000021488,27.6948580844486,-4.6505057857346594,6.716747798729988,SLC7A9,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000239557,52.381396324021,-1.5748456722788733,6.697741206477898,PPP2R5CP,3,"['Heart', 'Liver', 'Kidney']"
ENSG00000119711,605.334379899535,-2.334207497945273,6.697037494442687,ALDH6A1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000135324,156.57355491142,-3.2895247560691168,6.6707951183276855,MRAP2,3,"['Cornea', 'Umbilical.vein', 'Vessel']"
ENSG00000198312,56.4101848463855,-2.0464099838902503,6.66431006869801,BMS1P9,3,"['Cornea', 'Heart', 'Foreskin']"
ENSG00000087237,205.355353590348,-4.3161613924282065,6.629976110719865,CETP,3,"['Lymph.node', 'Foreskin', 'Intestine']"
ENSG00000246477,24.1437469692627,-2.6560532382685067,6.613262052265728,LOC101929290,3,"['Cornea', 'Umbilical.vein', 'Foreskin']"
ENSG00000138615,127.343661937906,-9.60649469834659,6.601129918106868,CILP,3,"['Cornea', 'Lymph.node', 'Skin']"
ENSG00000109610,104.096929133074,-8.320988532804694,6.592362106449973,SOD3,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000140107,13.3911780532398,-5.619700231655092,6.566045717057684,SLC25A47,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000198910,118.067482425178,-5.589721430898197,6.555584672884095,L1CAM,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000278318,183.957637502447,-1.4270163819500299,6.553448522367329,ZNF229,3,"['Cornea', 'Vessel', 'Skin']"
ENSG00000231252,29.3349642019442,-4.128810838589987,6.552339470007021,LOC101926964,3,"['Cornea', 'Vessel', 'Skin']"
ENSG00000185215,1148.11115565388,-3.249181431804413,6.545844463873507,TNFAIP2,3,"['Lymph.node', 'Foreskin', 'Kidney']"
ENSG00000225950,7.864202867631,-4.139393911204123,6.545557680821904,NTF4,3,"['Cornea', 'Colon', 'Kidney']"
ENSG00000128739,440.770470374417,-2.13818184232317,6.530104008683387,SNRPN,3,"['Cornea', 'Umbilical.vein', 'Kidney']"
ENSG00000213480,18.3979560341201,-2.8760946608744398,6.506237357973969,LOC100418710,3,"['Cornea', 'Heart', 'Kidney']"
ENSG00000246363,5.77613724344792,-3.6971806356654002,6.503667480365226,LINC02458,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000163545,327.035822880419,-3.5852871733133402,6.491567714219926,NUAK2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000184949,60.2043713844361,-2.2741960062058904,6.47576870091815,FAM227A,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000186777,20.1318186468157,-2.4162465664144532,6.474483666117336,ZNF732,3,"['Cornea', 'Skin', 'Intestine']"
ENSG00000117707,865.664007149063,-4.855204079701504,6.465595347525095,PROX1,3,"['Lymph.node', 'Foreskin', 'Intestine']"
ENSG00000143036,58.3523303662207,-3.9373311482280933,6.457964387042691,SLC44A3,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000184227,239.18525581771,-2.737949308407693,6.414418065032632,ACOT1,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000127561,48.0715719166465,-2.7246333843338935,6.404405682900594,SYNGR3,3,"['Cornea', 'Foreskin', 'Kidney']"
ENSG00000138079,28.0464851921313,-8.303971094763577,6.4002899420590476,SLC3A1,3,"['Cornea', 'Peripheral.blood', 'Kidney']"
ENSG00000117009,26.9869063627048,-4.224380657459497,6.4002663648832225,KMO,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000129354,54.7614881469649,-5.64740672597177,6.394509172114286,AP1M2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000120915,142.724374722111,-4.341295834392663,6.38558724385251,EPHX2,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000153721,501.235881535046,-2.831699514899253,6.370871248802774,CNKSR3,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000269374,53.2705541896963,-2.6586211602028467,6.369628535942593,LOC732229,3,"['Cornea', 'Heart', 'Liver']"
ENSG00000214021,340.95025753519,-2.008996370281197,6.3405004228369295,TTLL3,3,"['Cornea', 'Foreskin', 'Skin']"
ENSG00000121769,73.9531788112449,-2.79828288075698,6.336278084047312,FABP3,3,"['Cornea', 'Heart', 'Kidney']"
ENSG00000114698,2700.87861091798,-2.291312994323443,6.333715698830642,PLSCR4,3,"['Vessel', 'Foreskin', 'Intestine']"
ENSG00000132855,60.9259455886867,-5.882232612432417,6.321990668703052,ANGPTL3,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000135916,1141.39743232991,-4.3914634334170595,6.318232566045407,ITM2C,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000012171,147.817563953294,-4.036566434808189,6.310361023388029,SEMA3B,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000105664,142.886241202354,-5.351499505420129,6.3027077256006505,COMP,3,"['Cornea', 'Vessel', 'Skin']"
ENSG00000176194,16.6073091938063,-4.174023609652177,6.283907003497885,CIDEA,3,"['Cornea', 'Umbilical.vein', 'Foreskin']"
ENSG00000244425,5.73044088972751,-3.46553889845145,6.2491524082115815,RN7SL268P,3,"['Cornea', 'Foreskin', 'Kidney']"
ENSG00000080823,160.516000046544,-2.045523967538723,6.247329962746963,MOK,3,"['Cornea', 'Skin', 'Kidney']"
ENSG00000171962,67.0493731025686,-2.727026869217203,6.240162143708741,DRC3,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000157551,137.043145549104,-3.3267228979369965,6.237992845883693,KCNJ15,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000221949,25.4275499075296,-2.3096130776232564,6.232727986673797,LINC01465,3,"['Cornea', 'Umbilical.vein', 'Vessel']"
ENSG00000284770,50.9763118050709,-2.251351010367283,6.215200220201075,TBCE,3,"['Cornea', 'Foreskin', 'Skin']"
ENSG00000139835,38.2526556156933,-3.592162413160373,6.196300845739661,GRTP1,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000166770,209.375203349575,-3.467274732005354,6.175886252318459,ZNF667-AS1,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000149571,39.0908091614092,-3.0843090613870703,6.174879641283464,KIRREL3,3,"['Cornea', 'Lung', 'Skin']"
ENSG00000266066,92.9994957690923,-2.31380112915141,6.167342163890048,POLRMTP1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000234465,47.9814922791239,-2.64916073648153,6.159777411578564,PINLYP,3,"['Cornea', 'Lymph.node', 'Foreskin']"
ENSG00000115884,535.559687419707,-2.8784454153016097,6.149709537938666,SDC1,3,"['Cornea', 'Liver', 'Kidney']"
ENSG00000162729,245.737387531002,-2.23421562855912,6.148064776597233,IGSF8,3,"['Cornea', 'Lymph.node', 'Kidney']"
ENSG00000197837,168.131661153362,-3.706883924355387,6.14445372783439,H4-16,3,"['Cornea', 'Umbilical.vein', 'Vessel']"
